"","Year","Entity","new_cases_5_years_later","population_size_5_years_later","hdi","haq","gdp_per_capita","female_emply_rate","urb_rate","drug_alcohol_disorder_share","new_cases_share_5_years_later","hdi_avg","haq_avg","gdp_per_capita_avg","female_emply_rate_avg","urb_rate_avg","drug_alcohol_disorder_share_avg","hdi_over_avg","haq_over_avg","gdp_per_capita_over_avg","female_emply_rate_over_avg","urb_rate_over_avg","drug_alcohol_disorder_share_over_avg"
"163",2005,"Equatorial Guinea",4068.0440999,944000,0.567,42.9,34251,53.8019981384277,57.74,2.058569827,0.00430936874989407,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,1,1,1,0
"164",1990,"Estonia",11.7591514678,1433000,0.733,65.8,10198,54.935001373291,71.231,5.812653931,8.20596752812282e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,1,1,1
"165",1995,"Estonia",109.418998493,1399000,0.727,62.5,9238,53.6619987487793,70.3,5.781441889,7.82122934188706e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,1,1,1
"166",2000,"Estonia",259.815027293,1356000,0.78,67.4,11903,52.6119995117188,69.368,5.785732062,0.000191604002428466,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,1,1,1
"167",2005,"Estonia",275.155965169,1332000,0.825,71.4,16870,53.4980010986328,68.735,5.753552829,0.000206573547424174,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,1,1,1
"168",2000,"Ethiopia",17342.6445827,76346000,0.283,30.6,608,72.7289962768555,14.74,2.378885375,0.000227158522813245,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,1
"169",2005,"Ethiopia",16676.3834923,87640000,0.346,34.9,771,78.4049987792969,15.7,2.340471303,0.000190282787452077,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,1
"170",1990,"Finland",131.018366323,5119000,0.784,75.4,24185,58.976001739502,79.367,3.30617653,2.55945236028521e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,1,1,1
"171",1995,"Finland",167.975232623,5188000,0.816,78.8,25012,54.7550010681152,80.963,3.717232892,3.23776469974942e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,1,1,1
"172",2000,"Finland",184,5259000,0.858,82,32972,56.1889991760254,82.183,3.981809952,3.49876402357863e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,1,1,1
"173",2005,"Finland",174,5366000,0.895,84.5,35871,56.6220016479492,82.905,4.208209456,3.24263883712262e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,1,1,1
"174",1990,"France",4878.53683172,57802000,0.779,74.3,24349,46.3279991149902,74.056,2.556363168,8.44008309698626e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,1
"175",1995,"France",5727.31822361,59015000,0.825,77.5,25434,47.7290000915527,74.912,2.494978254,9.70485168789291e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,1
"176",2000,"France",5535,61120000,0.849,80.3,31771,48.6049995422363,75.871,2.549588027,9.0559554973822e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,1
"177",2005,"France",3921,62880000,0.869,84.2,33428,50.117000579834,77.13,2.638223307,6.23568702290076e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,1
"178",1990,"Gabon",4756.88810741,1085000,0.62,39.1,10860,36.5340003967285,69.143,2.269697761,0.00438422867042396,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,1,0
"179",1995,"Gabon",6052.280137,1228000,0.632,40.1,9361,36.1380004882813,74.797,2.214511478,0.00492856688680782,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,1,0
"180",2000,"Gabon",2389.26804839,1391000,0.633,41.8,10502,36.5870018005371,78.879,2.148698804,0.00171766214837527,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,1,0
"181",2005,"Gabon",1893.59595605,1624000,0.647,44.1,16465,37.8470001220703,82.452,2.075873823,0.00116600736209975,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,0,1,0,1,0
"182",1990,"Gambia",953.912355822,1129000,0.333,41.3,2060,44.9780006408691,38.312,1.51334841,0.000844917941383525,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"183",1995,"Gambia",1977.45113553,1318000,0.353,42.4,1822,45.5110015869141,43.362,1.504892769,0.00150034228795903,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"184",2000,"Gambia",2275.79683389,1544000,0.385,43.3,1812,46.7130012512207,47.868,1.523194812,0.00147396167998057,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"185",2005,"Gambia",1731.76508206,1793000,0.416,45.6,2048,48.5320014953613,52.02,1.5309186,0.00096584778698271,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"186",2000,"Georgia",185.797939772,4210000,0.673,60.9,3429,54.625,52.638,2.272143317,4.41325272617577e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,1,0,0
"187",2005,"Georgia",552.864975773,4099000,0.712,60.7,5242,55.1669998168945,53.605,2.293673261,0.000134878013118565,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,1,0,0
"188",1990,"Germany",4178.6529565,81139000,0.801,73.1,25054,45.2270011901855,73.118,3.118076735,5.14999316789707e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,1
"189",1995,"Germany",2832.72978872,81401000,0.834,77.1,29211,47.8580017089844,73.922,3.220620696,3.47996927398926e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,1
"190",2000,"Germany",3860.48184497,81603000,0.868,80.6,33975,49.064998626709,74.965,3.19169209,4.7308087263581e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,1
"191",2005,"Germany",5915.96994325,80827000,0.903,83.2,37305,50.7000007629395,75.98,3.004658353,7.3192991738528e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,1,1,1
"192",1990,"Ghana",25265.2509098,17014000,0.455,34.8,1689,72.4179992675781,36.441,1.537143367,0.00148496831490537,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"193",1995,"Ghana",30942.2272828,19279000,0.473,38.5,1852,72.5500030517578,40.14,1.540926009,0.00160497055255978,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"194",2000,"Ghana",29271.601674,21815000,0.484,40.3,2337,72.7269973754883,43.929,1.583855242,0.00134181075746046,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"195",2005,"Ghana",16490.1397695,24780000,0.509,44.2,2431,73.1169967651367,47.308,1.613663733,0.000665461653329298,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"196",1990,"Greece",459.848240661,10746000,0.753,76.5,16012,36.0589981079102,71.467,1.695443119,4.27925033185371e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,0
"197",1995,"Greece",467.310357218,11082000,0.768,79.5,18923,36.9389991760254,72.119,1.806117628,4.21684133927089e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,0
"198",2000,"Greece",642,11225000,0.796,82.2,23138,40.8489990234375,72.716,1.68490024,5.71937639198218e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,0
"199",2005,"Greece",691,10888000,0.845,84.4,25792,42.7120018005371,74.452,1.677237286,6.34643644379133e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,0
"200",1990,"Guatemala",1076.45011011,10408000,0.478,40.1,3670,38.7389984130859,41.992,3.706214141,0.000103425260387202,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,1
"201",1995,"Guatemala",2240.82369752,11651000,0.507,44.4,4231,39.734001159668,43.654,3.673223504,0.000192328872845249,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,1
"202",2000,"Guatemala",2045.84340172,13096000,0.546,48.7,4773,41.0810012817383,45.332,3.602378226,0.000156218952483201,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,1
"203",2005,"Guatemala",1311.77770735,14630000,0.571,51.3,5445,44.4410018920898,46.913,3.367173629,8.96635480075188e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,1
"204",1990,"Guinea",5855.07768865,7270000,0.276,32.6,1202,63.0320014953613,28.026,1.518377778,0.000805375197888583,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"205",1995,"Guinea",9738.68711644,8241000,0.295,33.6,1082,62.7140007019043,29.475,1.513684606,0.00118173608984832,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"206",2000,"Guinea",11304.6984711,9110000,0.329,34,1059,62.7039985656738,30.869,1.534553493,0.00124091091889133,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"207",2005,"Guinea",7746.11574058,10192000,0.371,37,1008,62.7949981689453,32.257,1.53864645,0.000760019205315934,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"208",2005,"Guinea-Bissau",3155.29246671,1523000,0.396,33.3,1318,64.4059982299805,38.157,1.655871159,0.00207176130447144,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"209",1990,"Haiti",12596.4818585,7745000,0.409,24.9,2382,57.4389991760254,28.51,2.374868788,0.00162640178934797,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,1
"210",1995,"Haiti",8669.48961595,8464000,0.418,29.2,1894,57.8889999389648,32.59,2.346379283,0.0010242780737181,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,1
"211",2000,"Haiti",11671.5285403,9195000,0.442,32.7,1934,57.6110000610352,35.6,2.335352233,0.00126933426213159,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,1
"212",2005,"Haiti",11026.5552742,9949000,0.453,34.8,1761,59.1879997253418,42.638,2.289675612,0.00110830789769826,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"213",1990,"Honduras",294.00630253,5709000,0.506,42.3,3294,43.1469993591309,40.46,2.056772101,5.14987392765808e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"214",1995,"Honduras",306.632472587,6575000,0.529,45.7,3811,44.7529983520508,42.941,2.048473938,4.66361175037262e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"215",2000,"Honduras",455.373567702,7459000,0.554,47.6,3545,44.4059982299805,45.458,2.072093385,6.10502168792063e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"216",2005,"Honduras",498.160752829,8317000,0.58,49.5,4123,36.5309982299805,48.585,2.076324746,5.98966878476614e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"217",1990,"Hungary",121.921386763,10349000,0.704,64.6,12097,47.0169982910156,65.838,2.972146769,1.1780982390859e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,1,1
"218",1995,"Hungary",104.961876819,10221000,0.741,67.2,12736,40.6110000610352,65.209,3.002686056,1.02692375324332e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,1,1
"219",2000,"Hungary",96.446539657,10086000,0.769,71,14757,41.1119995117188,64.575,2.851490224,9.56241717796946e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,1
"220",2005,"Hungary",89.4172013293,9927000,0.804,73.7,17676,42.9179992675781,66.365,2.642230476,9.00747469822706e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,1
"221",1990,"Iceland",13.2837264917,268000,0.802,81.9,29773,67.6419982910156,90.75,1.99792536,4.95661436257463e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,1,1,0
"222",1995,"Iceland",11.1346549646,280000,0.826,84.2,28908,71.2819976806641,91.63,2.014448535,3.97666248735714e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,1,1,0
"223",2000,"Iceland",24,295000,0.86,87.1,35630,73.7369995117188,92.401,2.014801216,8.13559322033898e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,1,1,0
"224",2005,"Iceland",12,320000,0.889,89.8,36512,70.8759994506836,93.037,2.050804913,3.75e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,1,1,0
"225",1990,"India",264904.216512,963923008,0.427,30.7,1283,35.1069984436035,25.547,1.93468566,0.000274818854113294,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"226",1995,"India",285796.104892,1056576000,0.46,33.1,1565,35.4309997558594,26.607,1.975000104,0.00027049270936686,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"227",2000,"India",123810.788533,1147609984,0.493,35.3,2003,33.951000213623,27.667,2.079872348,0.000107885771524448,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"228",2005,"India",98676.8663654,1234280960,0.535,38.2,2789,36.7840003967285,29.235,2.041177611,7.99468431931414e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"229",1990,"Indonesia",2486.04307007,196934000,0.528,37.2,3179,44.4790000915527,30.584,1.201364659,1.26237372422741e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"230",1995,"Indonesia",4258.54304157,211514000,0.564,39.7,4308,48.882999420166,36.076,1.19698408,2.01336225572303e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"231",2000,"Indonesia",10673.8535558,226288992,0.606,41.3,3472,50.5750007629395,42.002,1.205807515,4.71691241428129e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"232",2005,"Indonesia",15084.0727387,241834000,0.632,43.8,4067,49.9389991760254,45.942,1.216494829,6.23736643263561e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"233",1990,"Iran",227.007391267,61443000,0.577,54.6,5129,9.82800006866455,56.33,1.718978503,3.69460135844604e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,1,0
"234",1995,"Iran",715.592238207,65623000,0.64,59.6,5650,10.4630002975464,60.236,1.892217212,1.09045950079545e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,1,0
"235",2000,"Iran",842.607149963,69762000,0.67,63.5,7573,13.9090003967285,64.042,2.01393929,1.20783112577478e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,1,0
"236",2005,"Iran",1478.67119296,73763000,0.695,65.7,14706,19.4099998474121,67.558,1.909967226,2.00462453121484e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,0
"237",1990,"Iraq",44.4345557601,20149000,0.572,51.1,7205,8.11600017547607,69.706,2.018059456,2.20529831555412e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,1,0
"238",1995,"Iraq",81.913686892,23498000,0.553,50.7,2765,8.47200012207031,68.78,2.054842054,3.48598548353051e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,1,0
"239",2000,"Iraq",91.5064571191,26922000,0.607,51.8,3147,10.5069999694824,68.496,2.133842232,3.39894722231261e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,1,0
"240",2005,"Iraq",123.741982208,29742000,0.631,54.4,4589,14.503999710083,68.766,2.184516777,4.16051315338578e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,1,0
"241",1990,"Ireland",421.590069831,3592000,0.763,75.6,17619,35.7700004577637,56.929,2.79050837,0.000117369173115535,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,1
"242",1995,"Ireland",336.765005954,3783000,0.795,78.4,24229,39.9370002746582,57.949,2.955801537,8.90206201305842e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,1
"243",2000,"Ireland",330,4141000,0.857,79.6,39152,47.6310005187988,59.155,3.043624791,7.96908959188602e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,1
"244",2005,"Ireland",486,4554000,0.896,83.5,53476,52.382999420166,60.477,3.17309415,0.000106719367588933,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,1,1,1
"245",1990,"Israel",241.806968331,5271000,0.792,71.3,21074,46.2669982910156,90.359,1.357011796,4.5874970277177e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,0
"246",1995,"Israel",327.441542824,5946000,0.823,74.3,24602,51.2879981994629,90.866,1.321336901,5.50692133911874e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,1,1,0
"247",2000,"Israel",552.39747978,6529000,0.853,77.5,29914,53.2410011291504,91.203,1.332325906,8.46067513830602e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,1,1,0
"248",2005,"Israel",598.965388809,7346000,0.872,80.3,27294,55.0460014343262,91.518,1.349801429,8.15362631104002e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,1,1,0
"249",1990,"Italy",2992.57578447,57174000,0.769,76.2,25001,35.3019981384277,66.726,1.784691392,5.23415500834295e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,0
"250",1995,"Italy",5691.16104062,56692000,0.8,79.1,28125,33.5730018615723,66.922,1.948826044,0.000100387374596416,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,0
"251",2000,"Italy",5390.57711868,58281000,0.83,82.5,33185,35.4459991455078,67.222,2.018339028,9.24928727832398e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,0
"252",2005,"Italy",5523.25430334,59325000,0.857,85.5,32926,37.8619995117188,67.738,2.000147398,9.31016317461441e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,0
"253",1990,"Jamaica",1038.24709252,2534000,0.638,55,5003,59.5,49.444,2.219058441,0.000409726555848461,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,0,0,1,0,0
"254",1995,"Jamaica",892.222156845,2655000,0.657,58,5290,61.4519996643066,50.615,2.241821823,0.000336053543067797,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,1,0,0
"255",2000,"Jamaica",969.287594496,2740000,0.662,59.5,5342,55.8680000305176,51.814,2.275409655,0.000353754596531387,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,1,0,0
"256",2005,"Jamaica",1152.70338001,2810000,0.695,62.2,6232,55.6430015563965,52.811,2.26837694,0.000410214725982206,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,1,0,0
"257",1990,"Japan",988.316846482,126365000,0.816,78.3,26341,50.117000579834,77.339,1.508771974,7.82112805351165e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,0
"258",1995,"Japan",1152.46698465,127524000,0.84,80.7,32146,50.0390014648438,78.016,1.504445829,9.03725561188482e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,0
"259",2000,"Japan",1253.05107733,128326000,0.855,82.9,33294,49.2799987792969,78.649,1.503134903,9.76459234551065e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,0
"260",2005,"Japan",1527.0263867,128542000,0.873,85.6,35292,48.3730010986328,85.978,1.494147071,1.18795910029407e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,0
"261",1990,"Jordan",12.3789010512,4589000,0.617,59.1,4300,10.5869998931885,73.291,1.535148551,2.69751602771846e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,1,0,0,1,0
"262",1995,"Jordan",20.3177250364,5122000,0.684,62,3703,12.3360004425049,78.207,1.541961992,3.96675615704803e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,1,0
"263",2000,"Jordan",25.0776926718,5766000,0.702,65,3896,12.7069997787476,78.27,1.545019402,4.34923563506764e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,1,0
"264",2005,"Jordan",40.0171529649,7262000,0.729,68.4,5897,12.201000213623,79.485,1.559718984,5.51048650026164e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,1,0
"265",1990,"Kazakhstan",434.544382961,15839000,0.69,55.1,11331,65.2570037841797,56.266,2.856528709,2.74350895233916e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,0,0,1,1,1
"266",1995,"Kazakhstan",451.730030828,14923000,0.664,49.9,5699,65.4830017089844,55.921,3.011799731,3.02707251107686e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,0,0,1,1,1
"267",2000,"Kazakhstan",550.721284261,15403000,0.685,51.3,5704,65.6169967651367,56.098,3.098602869,3.57541572590404e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,0,0,1,1,1
"268",2005,"Kazakhstan",851.372794484,16252000,0.747,51.9,10331,64.3570022583008,56.463,3.213810328,5.23857244944622e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,0,0,1,1,1
"269",1990,"Kenya",187784.142808,27768000,0.468,42.6,2219,70.3249969482422,16.748,1.471404556,0.00676260957966004,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"270",1995,"Kenya",137073.056127,31965000,0.456,42.3,2222,70.1039962768555,18.263,1.479262451,0.00428822324814641,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"271",2000,"Kenya",107314.792458,36625000,0.451,44,2086,68.4990005493164,19.892,1.508215162,0.00293009672240273,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"272",2005,"Kenya",97329.1180368,42031000,0.49,46.4,2008,60.1290016174316,21.675,1.509752753,0.00231565078244153,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"273",1990,"Kuwait",7.16283279812,1606000,0.713,71.7,21718,39.0870018005371,97.974,1.41467474,4.46004532884184e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,0
"274",1995,"Kuwait",10.0840355726,2045000,0.747,71.4,42803,43.4640007019043,98.096,1.459711357,4.9310687396577e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,0
"275",2000,"Kuwait",8.02075491438,2270000,0.786,74.9,43918,44.375,99,1.4693343,3.53337220897797e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,0
